layer,row_id,native_identity,vault_identity,identity_assignment_status,known_identity_label,known_symbol,known_name,known_label_used_as_construction_input,matter_row_allowed,promotion_status,qA_source_support,tensor_carrier_support,retained_write_support,source_known_match
particle,QP093A-0294,QP093A-0294|unstable_resonance_rows|OCTET_COMPOSITE|two_owner_pair_closure|p=12+4|d=3|q=positive:8,QP093A-0294|unstable_resonance_rows|OCTET_COMPOSITE|two_owner_pair_closure|p=12+4|d=3|q=positive:8,NATIVE_PARTICLE_IDENTITY_ASSIGNED_NO_KNOWN_LABEL,,,,no,yes,BOUND_COMPOSITE_ROW_ALLOWED,633.0660847479423868312757201646090534979423868312757201646090534979423868312757201646090534979423871,79.13326059349279835390946502057613168724279835390946502057613168724279835390946502057613168724279839,553.9328241544495884773662551440329218106995884773662551440329218106995884773662551440329218106995888,
particle,QP093A-0295,QP093A-0295|unstable_resonance_rows|OCTET_COMPOSITE|two_owner_pair_closure|p=12+6|d=3|q=positive:6,QP093A-0295|unstable_resonance_rows|OCTET_COMPOSITE|two_owner_pair_closure|p=12+6|d=3|q=positive:6,NATIVE_PARTICLE_IDENTITY_ASSIGNED_NO_KNOWN_LABEL,,,,no,yes,BOUND_COMPOSITE_ROW_ALLOWED,918.4509277343750000000000000000000000000000000000000000000000000000000000000000000000000000000000003,114.8063659667968750000000000000000000000000000000000000000000000000000000000000000000000000000000000,803.6445617675781250000000000000000000000000000000000000000000000000000000000000000000000000000000002,
particle,QP093A-0296,QP093A-0296|unstable_resonance_rows|OCTET_COMPOSITE|two_owner_pair_closure|p=12+8|d=3|q=positive:4,QP093A-0296|unstable_resonance_rows|OCTET_COMPOSITE|two_owner_pair_closure|p=12+8|d=3|q=positive:4,NATIVE_PARTICLE_IDENTITY_ASSIGNED_NO_KNOWN_LABEL,,,,no,yes,BOUND_COMPOSITE_ROW_ALLOWED,1196.059288998199588477366255144032921810699588477366255144032921810699588477366255144032921810699589,149.5074111247749485596707818930041152263374485596707818930041152263374485596707818930041152263374486,1046.551877873424639917695473251028806584362139917695473251028806584362139917695473251028806584362140,
particle,QP093A-0297,QP093A-0297|unstable_resonance_rows|OCTET_COMPOSITE|two_owner_pair_closure|p=12+9|d=3|q=positive:3,QP093A-0297|unstable_resonance_rows|OCTET_COMPOSITE|two_owner_pair_closure|p=12+9|d=3|q=positive:3,NATIVE_PARTICLE_IDENTITY_ASSIGNED_NO_KNOWN_LABEL,,,,no,yes,BOUND_COMPOSITE_ROW_ALLOWED,1331.946580674913194444444444444444444444444444444444444444444444444444444444444444444444444444444444,166.4933225843641493055555555555555555555555555555555555555555555555555555555555555555555555555555555,1165.453258090549045138888888888888888888888888888888888888888888888888888888888888888888888888888888,
particle,QP093A-0298,QP093A-0298|unstable_resonance_rows|OCTET_COMPOSITE|two_owner_pair_closure|p=12+12|d=1|q=neutral:0,QP093A-0298|unstable_resonance_rows|OCTET_COMPOSITE|two_owner_pair_closure|p=12+12|d=1|q=neutral:0,NATIVE_PARTICLE_IDENTITY_ASSIGNED_NO_KNOWN_LABEL,,,,no,yes,BOUND_COMPOSITE_ROW_ALLOWED,1575.0000,196.8750,1378.1250,
particle,QP093A-0299,QP093A-0299|unstable_resonance_rows|CLOSED_SCALAR_LOOP|closed_loop_parent|p=12+12|d=3|q=neutral:0,Higgs (H),REVEALED_KNOWN_DOWNSTREAM_LABEL,Higgs (H),,Higgs (H),no,yes,MATTER_ROW_ALLOWED_AFTER_REVEAL_DEBIT,125250.00,15656.25,109593.75,Higgs (H)|downstream_only
particle,QP093A-0300,QP093A-0300|carrier_only_rows|TENSOR_CARRIER|carrier_only|p=18|d=3|q=neutral:0,QP093A-0300|carrier_only_rows|TENSOR_CARRIER|carrier_only|p=18|d=3|q=neutral:0,NATIVE_PARTICLE_IDENTITY_ASSIGNED_NO_KNOWN_LABEL,,,,no,no,REJECT_MATTER_PROMOTION_CARRIER_ONLY,0,0,0,
particle,QP093A-0301,QP093A-0301|carrier_only_rows|ROAD_LIGHT_CARRIER|carrier_only|p=1|d=3|q=neutral:0,QP093A-0301|carrier_only_rows|ROAD_LIGHT_CARRIER|carrier_only|p=1|d=3|q=neutral:0,NATIVE_PARTICLE_IDENTITY_ASSIGNED_NO_KNOWN_LABEL,,,,no,no,REJECT_MATTER_PROMOTION_CARRIER_ONLY,0,0,0,
particle,QP093A-0302,QP093A-0302|carrier_only_rows|WEAK_VECTOR_CARRIER|carrier_only|p=9|d=3|q=neutral:0,QP093A-0302|carrier_only_rows|WEAK_VECTOR_CARRIER|carrier_only|p=9|d=3|q=neutral:0,NATIVE_PARTICLE_IDENTITY_ASSIGNED_NO_KNOWN_LABEL,,,,no,no,REJECT_MATTER_PROMOTION_CARRIER_ONLY,0,0,0,
particle,QP093A-0303,QP093A-0303|carrier_only_rows|NEUTRAL_VECTOR_CARRIER|carrier_only|p=81|d=3|q=neutral:0,QP093A-0303|carrier_only_rows|NEUTRAL_VECTOR_CARRIER|carrier_only|p=81|d=3|q=neutral:0,NATIVE_PARTICLE_IDENTITY_ASSIGNED_NO_KNOWN_LABEL,,,,no,no,REJECT_MATTER_PROMOTION_CARRIER_ONLY,0,0,0,
particle,QP093A-0304,QP093A-0304|carrier_only_rows|COLOR_OWNER_CARRIER|carrier_only|p=8|d=3|q=neutral:0,QP093A-0304|carrier_only_rows|COLOR_OWNER_CARRIER|carrier_only|p=8|d=3|q=neutral:0,NATIVE_PARTICLE_IDENTITY_ASSIGNED_NO_KNOWN_LABEL,,,,no,no,REJECT_MATTER_PROMOTION_CARRIER_ONLY,0,0,0,
particle,QP093A-0305,QP093A-0305|carrier_only_rows|A_FIELD_CARRIER|carrier_only|p=1|d=3|q=neutral:0,QP093A-0305|carrier_only_rows|A_FIELD_CARRIER|carrier_only|p=1|d=3|q=neutral:0,NATIVE_PARTICLE_IDENTITY_ASSIGNED_NO_KNOWN_LABEL,,,,no,no,REJECT_MATTER_PROMOTION_CARRIER_ONLY,0,0,0,
particle,QP093A-0306,QP093A-0306|hidden_source_support_rows|SOURCE_SUPPORT_PACKET|hidden_support|p=1|d=3|q=positive:1,QP093A-0306|hidden_source_support_rows|SOURCE_SUPPORT_PACKET|hidden_support|p=1|d=3|q=positive:1,NATIVE_PARTICLE_IDENTITY_ASSIGNED_NO_KNOWN_LABEL,,,,no,no,SOURCE_SUPPORT_NOT_PROMOTED,0,0,0,
particle,QP093A-0307,QP093A-0307|hidden_source_support_rows|SOURCE_SUPPORT_PACKET|hidden_support|p=2|d=3|q=positive:2,QP093A-0307|hidden_source_support_rows|SOURCE_SUPPORT_PACKET|hidden_support|p=2|d=3|q=positive:2,NATIVE_PARTICLE_IDENTITY_ASSIGNED_NO_KNOWN_LABEL,,,,no,no,SOURCE_SUPPORT_NOT_PROMOTED,0,0,0,
particle,QP093A-0308,QP093A-0308|hidden_source_support_rows|SOURCE_SUPPORT_PACKET|hidden_support|p=3|d=3|q=positive:3,QP093A-0308|hidden_source_support_rows|SOURCE_SUPPORT_PACKET|hidden_support|p=3|d=3|q=positive:3,NATIVE_PARTICLE_IDENTITY_ASSIGNED_NO_KNOWN_LABEL,,,,no,no,SOURCE_SUPPORT_NOT_PROMOTED,0,0,0,
particle,QP093A-0309,QP093A-0309|hidden_source_support_rows|SOURCE_SUPPORT_PACKET|hidden_support|p=4|d=3|q=positive:4,QP093A-0309|hidden_source_support_rows|SOURCE_SUPPORT_PACKET|hidden_support|p=4|d=3|q=positive:4,NATIVE_PARTICLE_IDENTITY_ASSIGNED_NO_KNOWN_LABEL,,,,no,no,SOURCE_SUPPORT_NOT_PROMOTED,0,0,0,
particle,QP093A-0310,QP093A-0310|hidden_source_support_rows|SOURCE_SUPPORT_PACKET|hidden_support|p=6|d=3|q=positive:6,QP093A-0310|hidden_source_support_rows|SOURCE_SUPPORT_PACKET|hidden_support|p=6|d=3|q=positive:6,NATIVE_PARTICLE_IDENTITY_ASSIGNED_NO_KNOWN_LABEL,,,,no,no,SOURCE_SUPPORT_NOT_PROMOTED,0,0,0,
particle,QP093A-0311,QP093A-0311|hidden_source_support_rows|SOURCE_SUPPORT_PACKET|hidden_support|p=8|d=3|q=positive:8,QP093A-0311|hidden_source_support_rows|SOURCE_SUPPORT_PACKET|hidden_support|p=8|d=3|q=positive:8,NATIVE_PARTICLE_IDENTITY_ASSIGNED_NO_KNOWN_LABEL,,,,no,no,SOURCE_SUPPORT_NOT_PROMOTED,0,0,0,
particle,QP093A-0312,QP093A-0312|hidden_source_support_rows|SOURCE_SUPPORT_PACKET|hidden_support|p=9|d=3|q=positive:9,QP093A-0312|hidden_source_support_rows|SOURCE_SUPPORT_PACKET|hidden_support|p=9|d=3|q=positive:9,NATIVE_PARTICLE_IDENTITY_ASSIGNED_NO_KNOWN_LABEL,,,,no,no,SOURCE_SUPPORT_NOT_PROMOTED,0,0,0,
particle,QP093A-0313,QP093A-0313|hidden_source_support_rows|SOURCE_SUPPORT_PACKET|hidden_support|p=12|d=3|q=positive:12,QP093A-0313|hidden_source_support_rows|SOURCE_SUPPORT_PACKET|hidden_support|p=12|d=3|q=positive:12,NATIVE_PARTICLE_IDENTITY_ASSIGNED_NO_KNOWN_LABEL,,,,no,no,SOURCE_SUPPORT_NOT_PROMOTED,0,0,0,
particle,QP093A-0314,QP093A-0314|rejected_fake_closures|DIRECT_QA_AS_MASS|fake_closure|p=1|d=0|q=neutral:0,QP093A-0314|rejected_fake_closures|DIRECT_QA_AS_MASS|fake_closure|p=1|d=0|q=neutral:0,NATIVE_PARTICLE_IDENTITY_ASSIGNED_NO_KNOWN_LABEL,,,,no,no,REJECT_DIRECT_QA_AS_MASS,0,0,0,
particle,QP093A-0315,QP093A-0315|rejected_fake_closures|PROMOTE_TENSOR_CARRIER|fake_closure|p=1|d=0|q=neutral:0,QP093A-0315|rejected_fake_closures|PROMOTE_TENSOR_CARRIER|fake_closure|p=1|d=0|q=neutral:0,NATIVE_PARTICLE_IDENTITY_ASSIGNED_NO_KNOWN_LABEL,,,,no,no,REJECT_CARRIER_PROMOTION,0,0,0,
particle,QP093A-0316,QP093A-0316|rejected_fake_closures|SKIP_LEDGER_COMPRESSION|fake_closure|p=1|d=0|q=neutral:0,QP093A-0316|rejected_fake_closures|SKIP_LEDGER_COMPRESSION|fake_closure|p=1|d=0|q=neutral:0,NATIVE_PARTICLE_IDENTITY_ASSIGNED_NO_KNOWN_LABEL,,,,no,no,REJECT_NO_COMPRESSION,0,0,0,
particle,QP093A-0317,QP093A-0317|rejected_fake_closures|RANDOM_ROUTE_CLOSURE|fake_closure|p=1|d=0|q=neutral:0,QP093A-0317|rejected_fake_closures|RANDOM_ROUTE_CLOSURE|fake_closure|p=1|d=0|q=neutral:0,NATIVE_PARTICLE_IDENTITY_ASSIGNED_NO_KNOWN_LABEL,,,,no,no,REJECT_RANDOM_CLOSURE,0,0,0,
particle,QP093A-0318,QP093A-0318|rejected_fake_closures|NEAREST_KNOWN_PARTICLE_MATCH|fake_closure|p=1|d=0|q=neutral:0,QP093A-0318|rejected_fake_closures|NEAREST_KNOWN_PARTICLE_MATCH|fake_closure|p=1|d=0|q=neutral:0,NATIVE_PARTICLE_IDENTITY_ASSIGNED_NO_KNOWN_LABEL,,,,no,no,REJECT_NEAREST_MATCH_CONSTRUCTION,0,0,0,
particle,QP093A-0319,QP093A-0319|rejected_fake_closures|OPEN_COLOR_NO_OWNER|fake_closure|p=1|d=0|q=neutral:0,QP093A-0319|rejected_fake_closures|OPEN_COLOR_NO_OWNER|fake_closure|p=1|d=0|q=neutral:0,NATIVE_PARTICLE_IDENTITY_ASSIGNED_NO_KNOWN_LABEL,,,,no,no,REJECT_OPEN_COLOR,0,0,0,
particle,QP093A-0320,QP093A-0320|rejected_fake_closures|SURFACE_STACK_DISABLED|fake_closure|p=1|d=0|q=neutral:0,QP093A-0320|rejected_fake_closures|SURFACE_STACK_DISABLED|fake_closure|p=1|d=0|q=neutral:0,NATIVE_PARTICLE_IDENTITY_ASSIGNED_NO_KNOWN_LABEL,,,,no,no,REJECT_NO_SURFACE_STACK,0,0,0,
particle,QP093A-0321,QP093A-0321|rejected_fake_closures|FAKE_PARENT_NO_CLOSED_LOOP|fake_closure|p=1|d=0|q=neutral:0,QP093A-0321|rejected_fake_closures|FAKE_PARENT_NO_CLOSED_LOOP|fake_closure|p=1|d=0|q=neutral:0,NATIVE_PARTICLE_IDENTITY_ASSIGNED_NO_KNOWN_LABEL,,,,no,no,REJECT_FAKE_PARENT,0,0,0,
matter,QP093A-0001,QP093A-0001|stable_matter_rows|V4_1_SINGLE_WRITE|single_write|p=1|d=0|q=positive:1,QP093A-0001|stable_matter_rows|V4_1_SINGLE_WRITE|single_write|p=1|d=0|q=positive:1,NATIVE_MATTER_IDENTITY_ASSIGNED_NO_KNOWN_LABEL,,,,no,yes,MATTER_ROW_ALLOWED_AFTER_SURFACE_GATE,1.258680555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555,0.1573350694444444444444444444444444444444444444444444444444444444444444444444444444444444444444444444,1.101345486111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111,
matter,QP093A-0002,QP093A-0002|stable_matter_rows|V4_1_SINGLE_WRITE|single_write|p=1|d=0|q=negative:1,QP093A-0002|stable_matter_rows|V4_1_SINGLE_WRITE|single_write|p=1|d=0|q=negative:1,NATIVE_MATTER_IDENTITY_ASSIGNED_NO_KNOWN_LABEL,,,,no,yes,MATTER_ROW_ALLOWED_AFTER_SURFACE_GATE,1.510416666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666,0.1888020833333333333333333333333333333333333333333333333333333333333333333333333333333333333333333332,1.321614583333333333333333333333333333333333333333333333333333333333333333333333333333333333333333332,
matter,QP093A-0003,QP093A-0003|stable_matter_rows|OUTER_BINARY_NEUTRAL|outer_binary_neutral|p=1|d=0|q=neutral:0,QP093A-0003|stable_matter_rows|OUTER_BINARY_NEUTRAL|outer_binary_neutral|p=1|d=0|q=neutral:0,NATIVE_MATTER_IDENTITY_ASSIGNED_NO_KNOWN_LABEL,,,,no,yes,MATTER_ROW_ALLOWED_AFTER_SURFACE_GATE,0.125,0.015625,0.109375,
matter,QP093A-0004,QP093A-0004|stable_matter_rows|V4_1_SINGLE_WRITE|single_write|p=2|d=0|q=positive:2,QP093A-0004|stable_matter_rows|V4_1_SINGLE_WRITE|single_write|p=2|d=0|q=positive:2,NATIVE_MATTER_IDENTITY_ASSIGNED_NO_KNOWN_LABEL,,,,no,yes,MATTER_ROW_ALLOWED_AFTER_SURFACE_GATE,2.534722222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222,0.3168402777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777778,2.217881944444444444444444444444444444444444444444444444444444444444444444444444444444444444444444444,
matter,QP093A-0005,QP093A-0005|stable_matter_rows|V4_1_SINGLE_WRITE|single_write|p=2|d=0|q=negative:2,QP093A-0005|stable_matter_rows|V4_1_SINGLE_WRITE|single_write|p=2|d=0|q=negative:2,NATIVE_MATTER_IDENTITY_ASSIGNED_NO_KNOWN_LABEL,,,,no,yes,MATTER_ROW_ALLOWED_AFTER_SURFACE_GATE,3.041666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666667,0.3802083333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333334,2.661458333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333334,
matter,QP093A-0006,QP093A-0006|stable_matter_rows|OUTER_BINARY_NEUTRAL|outer_binary_neutral|p=2|d=0|q=neutral:0,QP093A-0006|stable_matter_rows|OUTER_BINARY_NEUTRAL|outer_binary_neutral|p=2|d=0|q=neutral:0,NATIVE_MATTER_IDENTITY_ASSIGNED_NO_KNOWN_LABEL,,,,no,yes,MATTER_ROW_ALLOWED_AFTER_SURFACE_GATE,0.250,0.03125,0.21875,
matter,QP093A-0007,QP093A-0007|stable_matter_rows|V4_1_SINGLE_WRITE|single_write|p=3|d=0|q=positive:3,QP093A-0007|stable_matter_rows|V4_1_SINGLE_WRITE|single_write|p=3|d=0|q=positive:3,NATIVE_MATTER_IDENTITY_ASSIGNED_NO_KNOWN_LABEL,,,,no,yes,MATTER_ROW_ALLOWED_AFTER_SURFACE_GATE,3.828124999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999,0.4785156249999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999,3.349609374999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999,
matter,QP093A-0008,QP093A-0008|stable_matter_rows|V4_1_SINGLE_WRITE|single_write|p=3|d=0|q=negative:3,QP093A-0008|stable_matter_rows|V4_1_SINGLE_WRITE|single_write|p=3|d=0|q=negative:3,NATIVE_MATTER_IDENTITY_ASSIGNED_NO_KNOWN_LABEL,,,,no,yes,MATTER_ROW_ALLOWED_AFTER_SURFACE_GATE,4.593749999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999998,0.5742187499999999999999999999999999999999999999999999999999999999999999999999999999999999999999999998,4.019531249999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999,
matter,QP093A-0009,QP093A-0009|stable_matter_rows|OUTER_BINARY_NEUTRAL|outer_binary_neutral|p=3|d=0|q=neutral:0,QP093A-0009|stable_matter_rows|OUTER_BINARY_NEUTRAL|outer_binary_neutral|p=3|d=0|q=neutral:0,NATIVE_MATTER_IDENTITY_ASSIGNED_NO_KNOWN_LABEL,,,,no,yes,MATTER_ROW_ALLOWED_AFTER_SURFACE_GATE,0.375,0.046875,0.328125,
matter,QP093A-0010,QP093A-0010|stable_matter_rows|V4_1_SINGLE_WRITE|single_write|p=4|d=0|q=positive:4,QP093A-0010|stable_matter_rows|V4_1_SINGLE_WRITE|single_write|p=4|d=0|q=positive:4,NATIVE_MATTER_IDENTITY_ASSIGNED_NO_KNOWN_LABEL,,,,no,yes,MATTER_ROW_ALLOWED_AFTER_SURFACE_GATE,5.138888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888890,0.6423611111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111112,4.496527777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777779,
matter,QP093A-0011,QP093A-0011|stable_matter_rows|V4_1_SINGLE_WRITE|single_write|p=4|d=0|q=negative:4,QP093A-0011|stable_matter_rows|V4_1_SINGLE_WRITE|single_write|p=4|d=0|q=negative:4,NATIVE_MATTER_IDENTITY_ASSIGNED_NO_KNOWN_LABEL,,,,no,yes,MATTER_ROW_ALLOWED_AFTER_SURFACE_GATE,6.166666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666668,0.7708333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333335,5.395833333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333335,
matter,QP093A-0012,QP093A-0012|stable_matter_rows|OUTER_BINARY_NEUTRAL|outer_binary_neutral|p=4|d=0|q=neutral:0,QP093A-0012|stable_matter_rows|OUTER_BINARY_NEUTRAL|outer_binary_neutral|p=4|d=0|q=neutral:0,NATIVE_MATTER_IDENTITY_ASSIGNED_NO_KNOWN_LABEL,,,,no,yes,MATTER_ROW_ALLOWED_AFTER_SURFACE_GATE,0.500,0.0625,0.4375,
matter,QP093A-0013,QP093A-0013|stable_matter_rows|V4_1_SINGLE_WRITE|single_write|p=6|d=0|q=positive:6,QP093A-0013|stable_matter_rows|V4_1_SINGLE_WRITE|single_write|p=6|d=0|q=positive:6,NATIVE_MATTER_IDENTITY_ASSIGNED_NO_KNOWN_LABEL,,,,no,yes,MATTER_ROW_ALLOWED_AFTER_SURFACE_GATE,7.812500000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000002,0.9765625000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000002,6.835937500000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001,
matter,QP093A-0014,QP093A-0014|stable_matter_rows|V4_1_SINGLE_WRITE|single_write|p=6|d=0|q=negative:6,QP093A-0014|stable_matter_rows|V4_1_SINGLE_WRITE|single_write|p=6|d=0|q=negative:6,NATIVE_MATTER_IDENTITY_ASSIGNED_NO_KNOWN_LABEL,,,,no,yes,MATTER_ROW_ALLOWED_AFTER_SURFACE_GATE,9.375000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000003,1.171875000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,8.203125000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000002,
matter,QP093A-0015,QP093A-0015|stable_matter_rows|OUTER_BINARY_NEUTRAL|outer_binary_neutral|p=6|d=0|q=neutral:0,QP093A-0015|stable_matter_rows|OUTER_BINARY_NEUTRAL|outer_binary_neutral|p=6|d=0|q=neutral:0,NATIVE_MATTER_IDENTITY_ASSIGNED_NO_KNOWN_LABEL,,,,no,yes,MATTER_ROW_ALLOWED_AFTER_SURFACE_GATE,0.750,0.09375,0.65625,
matter,QP093A-0016,QP093A-0016|stable_matter_rows|V4_1_SINGLE_WRITE|single_write|p=8|d=0|q=positive:8,QP093A-0016|stable_matter_rows|V4_1_SINGLE_WRITE|single_write|p=8|d=0|q=positive:8,NATIVE_MATTER_IDENTITY_ASSIGNED_NO_KNOWN_LABEL,,,,no,yes,MATTER_ROW_ALLOWED_AFTER_SURFACE_GATE,10.55555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555556,1.319444444444444444444444444444444444444444444444444444444444444444444444444444444444444444444444445,9.236111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111115,
matter,QP093A-0017,QP093A-0017|stable_matter_rows|V4_1_SINGLE_WRITE|single_write|p=8|d=0|q=negative:8,QP093A-0017|stable_matter_rows|V4_1_SINGLE_WRITE|single_write|p=8|d=0|q=negative:8,NATIVE_MATTER_IDENTITY_ASSIGNED_NO_KNOWN_LABEL,,,,no,yes,MATTER_ROW_ALLOWED_AFTER_SURFACE_GATE,12.66666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666667,1.583333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333334,11.08333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333334,
matter,QP093A-0018,QP093A-0018|stable_matter_rows|OUTER_BINARY_NEUTRAL|outer_binary_neutral|p=8|d=0|q=neutral:0,QP093A-0018|stable_matter_rows|OUTER_BINARY_NEUTRAL|outer_binary_neutral|p=8|d=0|q=neutral:0,NATIVE_MATTER_IDENTITY_ASSIGNED_NO_KNOWN_LABEL,,,,no,yes,MATTER_ROW_ALLOWED_AFTER_SURFACE_GATE,1.000,0.125,0.875,
matter,QP093A-0019,QP093A-0019|stable_matter_rows|V4_1_SINGLE_WRITE|single_write|p=9|d=0|q=positive:9,QP093A-0019|stable_matter_rows|V4_1_SINGLE_WRITE|single_write|p=9|d=0|q=positive:9,NATIVE_MATTER_IDENTITY_ASSIGNED_NO_KNOWN_LABEL,,,,no,yes,MATTER_ROW_ALLOWED_AFTER_SURFACE_GATE,11.953125,1.494140625,10.458984375,
matter,QP093A-0020,QP093A-0020|stable_matter_rows|V4_1_SINGLE_WRITE|single_write|p=9|d=0|q=negative:9,QP093A-0020|stable_matter_rows|V4_1_SINGLE_WRITE|single_write|p=9|d=0|q=negative:9,NATIVE_MATTER_IDENTITY_ASSIGNED_NO_KNOWN_LABEL,,,,no,yes,MATTER_ROW_ALLOWED_AFTER_SURFACE_GATE,14.34375,1.79296875,12.55078125,
matter,QP093A-0021,QP093A-0021|stable_matter_rows|OUTER_BINARY_NEUTRAL|outer_binary_neutral|p=9|d=0|q=neutral:0,QP093A-0021|stable_matter_rows|OUTER_BINARY_NEUTRAL|outer_binary_neutral|p=9|d=0|q=neutral:0,NATIVE_MATTER_IDENTITY_ASSIGNED_NO_KNOWN_LABEL,,,,no,yes,MATTER_ROW_ALLOWED_AFTER_SURFACE_GATE,1.125,0.140625,0.984375,
matter,QP093A-0022,QP093A-0022|stable_matter_rows|V4_1_SINGLE_WRITE|single_write|p=12|d=0|q=positive:12,QP093A-0022|stable_matter_rows|V4_1_SINGLE_WRITE|single_write|p=12|d=0|q=positive:12,NATIVE_MATTER_IDENTITY_ASSIGNED_NO_KNOWN_LABEL,,,,no,yes,MATTER_ROW_ALLOWED_AFTER_SURFACE_GATE,16.25000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,2.03125000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,14.2187500000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,
matter,QP093A-0023,QP093A-0023|stable_matter_rows|V4_1_SINGLE_WRITE|single_write|p=12|d=0|q=negative:12,QP093A-0023|stable_matter_rows|V4_1_SINGLE_WRITE|single_write|p=12|d=0|q=negative:12,NATIVE_MATTER_IDENTITY_ASSIGNED_NO_KNOWN_LABEL,,,,no,yes,MATTER_ROW_ALLOWED_AFTER_SURFACE_GATE,19.49999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999,2.437499999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999,17.06249999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999,
matter,QP093A-0024,QP093A-0024|stable_matter_rows|OUTER_BINARY_NEUTRAL|outer_binary_neutral|p=12|d=0|q=neutral:0,QP093A-0024|stable_matter_rows|OUTER_BINARY_NEUTRAL|outer_binary_neutral|p=12|d=0|q=neutral:0,NATIVE_MATTER_IDENTITY_ASSIGNED_NO_KNOWN_LABEL,,,,no,yes,MATTER_ROW_ALLOWED_AFTER_SURFACE_GATE,1.500,0.1875,1.3125,
matter,QP093A-0025,QP093A-0025|stable_matter_rows|V4_1_SINGLE_WRITE|single_write|p=1|d=1|q=positive:1,QP093A-0025|stable_matter_rows|V4_1_SINGLE_WRITE|single_write|p=1|d=1|q=positive:1,NATIVE_MATTER_IDENTITY_ASSIGNED_NO_KNOWN_LABEL,,,,no,yes,MATTER_ROW_ALLOWED_AFTER_SURFACE_GATE,15.10416666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666,1.888020833333333333333333333333333333333333333333333333333333333333333333333333333333333333333333332,13.21614583333333333333333333333333333333333333333333333333333333333333333333333333333333333333333332,
matter,QP093A-0026,QP093A-0026|stable_matter_rows|V4_1_SINGLE_WRITE|single_write|p=1|d=1|q=negative:1,QP093A-0026|stable_matter_rows|V4_1_SINGLE_WRITE|single_write|p=1|d=1|q=negative:1,NATIVE_MATTER_IDENTITY_ASSIGNED_NO_KNOWN_LABEL,,,,no,yes,MATTER_ROW_ALLOWED_AFTER_SURFACE_GATE,18.12499999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999,2.265624999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999,15.85937499999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999,
matter,QP093A-0027,QP093A-0027|stable_matter_rows|OUTER_BINARY_NEUTRAL|outer_binary_neutral|p=1|d=1|q=neutral:0,QP093A-0027|stable_matter_rows|OUTER_BINARY_NEUTRAL|outer_binary_neutral|p=1|d=1|q=neutral:0,NATIVE_MATTER_IDENTITY_ASSIGNED_NO_KNOWN_LABEL,,,,no,yes,MATTER_ROW_ALLOWED_AFTER_SURFACE_GATE,1.500,0.1875,1.3125,
matter,QP093A-0028,QP093A-0028|stable_matter_rows|V4_1_SINGLE_WRITE|single_write|p=2|d=1|q=positive:2,QP093A-0028|stable_matter_rows|V4_1_SINGLE_WRITE|single_write|p=2|d=1|q=positive:2,NATIVE_MATTER_IDENTITY_ASSIGNED_NO_KNOWN_LABEL,,,,no,yes,MATTER_ROW_ALLOWED_AFTER_SURFACE_GATE,30.41666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666667,3.802083333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333334,26.61458333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333334,
