candidate_id,structural_bucket,subbucket,arity,in_81_row_projection,bin,route_combination,operator_class,route_class,partition_signature,closure_depth,q_sign,M_native,matter_row_allowed,stability_status,promotion_status,formula_family
QP093A-0156,THREE_BODY_COLOR,TRIAD_ALLOWED,3,False,bound_composite_rows,color_triad[2+2+9],OCTET_COMPOSITE,three_owner_color_closure,2+2+9,3,neutral,3204,yes,BOUND_COLOR_CLOSED_HEAVY_CANDIDATE,BOUND_MATTER_ROW_ALLOWED,M3 = 36 * (a^2 + b^2 + c^2)
QP093A-0157,THREE_BODY_COLOR,TRIAD_ALLOWED,3,False,bound_composite_rows,color_triad[2+2+12],OCTET_COMPOSITE,three_owner_color_closure,2+2+12,3,neutral,5472,yes,BOUND_COLOR_CLOSED_HEAVY_CANDIDATE,BOUND_MATTER_ROW_ALLOWED,M3 = 36 * (a^2 + b^2 + c^2)
QP093A-0158,THREE_BODY_COLOR,TRIAD_ALLOWED,3,False,bound_composite_rows,color_triad[2+3+3],OCTET_COMPOSITE,three_owner_color_closure,2+3+3,3,negative,792,yes,BOUND_COLOR_CLOSED_HEAVY_CANDIDATE,BOUND_MATTER_ROW_ALLOWED,M3 = 36 * (a^2 + b^2 + c^2)
QP093A-0159,THREE_BODY_COLOR,TRIAD_SURFACE_REJECTED,3,False,bound_composite_rows,color_triad[2+3+4],GROUND_BARYON_3BODY,three_owner_color_closure,2+3+4,0,neutral,1044,no,REJECTED_FAKE_CLOSURE,REJECTED_NEGATIVE_SURFACE,M3 = 36 * (a^2 + b^2 + c^2)
QP093A-0160,THREE_BODY_COLOR,TRIAD_ALLOWED,3,False,bound_composite_rows,color_triad[2+3+6],OCTET_COMPOSITE,three_owner_color_closure,2+3+6,3,negative,1764,yes,BOUND_COLOR_CLOSED_HEAVY_CANDIDATE,BOUND_MATTER_ROW_ALLOWED,M3 = 36 * (a^2 + b^2 + c^2)
QP093A-0161,THREE_BODY_COLOR,TRIAD_ALLOWED,3,False,bound_composite_rows,color_triad[2+3+8],OCTET_COMPOSITE,three_owner_color_closure,2+3+8,3,positive,2772,yes,BOUND_COLOR_CLOSED_HEAVY_CANDIDATE,BOUND_MATTER_ROW_ALLOWED,M3 = 36 * (a^2 + b^2 + c^2)
QP093A-0162,THREE_BODY_COLOR,TRIAD_ALLOWED,3,False,bound_composite_rows,color_triad[2+3+9],OCTET_COMPOSITE,three_owner_color_closure,2+3+9,3,negative,3384,yes,BOUND_COLOR_CLOSED_HEAVY_CANDIDATE,BOUND_MATTER_ROW_ALLOWED,M3 = 36 * (a^2 + b^2 + c^2)
QP093A-0163,THREE_BODY_COLOR,TRIAD_ALLOWED,3,False,bound_composite_rows,color_triad[2+3+12],OCTET_COMPOSITE,three_owner_color_closure,2+3+12,3,negative,5652,yes,BOUND_COLOR_CLOSED_HEAVY_CANDIDATE,BOUND_MATTER_ROW_ALLOWED,M3 = 36 * (a^2 + b^2 + c^2)
QP093A-0164,THREE_BODY_COLOR,TRIAD_ALLOWED,3,False,bound_composite_rows,color_triad[2+4+4],OCTET_COMPOSITE,three_owner_color_closure,2+4+4,3,negative,1296,yes,BOUND_COLOR_CLOSED_HEAVY_CANDIDATE,BOUND_MATTER_ROW_ALLOWED,M3 = 36 * (a^2 + b^2 + c^2)
QP093A-0165,THREE_BODY_COLOR,TRIAD_ALLOWED,3,False,bound_composite_rows,color_triad[2+4+6],GROUND_BARYON_3BODY,three_owner_color_closure,2+4+6,0,negative,2016,yes,BOUND_COLOR_CLOSED_STABLE_CANDIDATE,BOUND_MATTER_ROW_ALLOWED,M3 = 36 * (a^2 + b^2 + c^2)
QP093A-0166,THREE_BODY_COLOR,TRIAD_ALLOWED,3,False,bound_composite_rows,color_triad[2+4+8],OCTET_COMPOSITE,three_owner_color_closure,2+4+8,3,neutral,3024,yes,BOUND_COLOR_CLOSED_HEAVY_CANDIDATE,BOUND_MATTER_ROW_ALLOWED,M3 = 36 * (a^2 + b^2 + c^2)
QP093A-0167,THREE_BODY_COLOR,TRIAD_ALLOWED,3,False,bound_composite_rows,color_triad[2+4+9],GROUND_BARYON_3BODY,three_owner_color_closure,2+4+9,0,negative,3636,yes,BOUND_COLOR_CLOSED_HEAVY_CANDIDATE,BOUND_MATTER_ROW_ALLOWED,M3 = 36 * (a^2 + b^2 + c^2)
QP093A-0168,THREE_BODY_COLOR,TRIAD_ALLOWED,3,False,bound_composite_rows,color_triad[2+4+12],GROUND_BARYON_3BODY,three_owner_color_closure,2+4+12,0,negative,5904,yes,BOUND_COLOR_CLOSED_HEAVY_CANDIDATE,BOUND_MATTER_ROW_ALLOWED,M3 = 36 * (a^2 + b^2 + c^2)
QP093A-0169,THREE_BODY_COLOR,TRIAD_ALLOWED,3,False,bound_composite_rows,color_triad[2+6+6],OCTET_COMPOSITE,three_owner_color_closure,2+6+6,3,negative,2736,yes,BOUND_COLOR_CLOSED_HEAVY_CANDIDATE,BOUND_MATTER_ROW_ALLOWED,M3 = 36 * (a^2 + b^2 + c^2)
QP093A-0170,THREE_BODY_COLOR,TRIAD_ALLOWED,3,False,bound_composite_rows,color_triad[2+6+8],OCTET_COMPOSITE,three_owner_color_closure,2+6+8,3,negative,3744,yes,BOUND_COLOR_CLOSED_HEAVY_CANDIDATE,BOUND_MATTER_ROW_ALLOWED,M3 = 36 * (a^2 + b^2 + c^2)
QP093A-0171,THREE_BODY_COLOR,TRIAD_ALLOWED,3,False,bound_composite_rows,color_triad[2+6+9],OCTET_COMPOSITE,three_owner_color_closure,2+6+9,3,negative,4356,yes,BOUND_COLOR_CLOSED_HEAVY_CANDIDATE,BOUND_MATTER_ROW_ALLOWED,M3 = 36 * (a^2 + b^2 + c^2)
QP093A-0172,THREE_BODY_COLOR,TRIAD_ALLOWED,3,False,bound_composite_rows,color_triad[2+6+12],OCTET_COMPOSITE,three_owner_color_closure,2+6+12,3,negative,6624,yes,BOUND_COLOR_CLOSED_HEAVY_CANDIDATE,BOUND_MATTER_ROW_ALLOWED,M3 = 36 * (a^2 + b^2 + c^2)
QP093A-0173,THREE_BODY_COLOR,TRIAD_ALLOWED,3,False,bound_composite_rows,color_triad[2+8+8],GROUND_BARYON_3BODY,three_owner_color_closure,2+8+8,0,negative,4752,yes,BOUND_COLOR_CLOSED_STABLE_CANDIDATE,BOUND_MATTER_ROW_ALLOWED,M3 = 36 * (a^2 + b^2 + c^2)
QP093A-0174,THREE_BODY_COLOR,TRIAD_ALLOWED,3,False,bound_composite_rows,color_triad[2+8+9],OCTET_COMPOSITE,three_owner_color_closure,2+8+9,3,negative,5364,yes,BOUND_COLOR_CLOSED_HEAVY_CANDIDATE,BOUND_MATTER_ROW_ALLOWED,M3 = 36 * (a^2 + b^2 + c^2)
QP093A-0175,THREE_BODY_COLOR,TRIAD_ALLOWED,3,False,bound_composite_rows,color_triad[2+8+12],OCTET_COMPOSITE,three_owner_color_closure,2+8+12,3,negative,7632,yes,BOUND_COLOR_CLOSED_HEAVY_CANDIDATE,BOUND_MATTER_ROW_ALLOWED,M3 = 36 * (a^2 + b^2 + c^2)
QP093A-0176,THREE_BODY_COLOR,TRIAD_ALLOWED,3,False,bound_composite_rows,color_triad[2+9+9],OCTET_COMPOSITE,three_owner_color_closure,2+9+9,3,negative,5976,yes,BOUND_COLOR_CLOSED_HEAVY_CANDIDATE,BOUND_MATTER_ROW_ALLOWED,M3 = 36 * (a^2 + b^2 + c^2)
QP093A-0177,THREE_BODY_COLOR,TRIAD_ALLOWED,3,False,bound_composite_rows,color_triad[2+9+12],OCTET_COMPOSITE,three_owner_color_closure,2+9+12,3,negative,8244,yes,BOUND_COLOR_CLOSED_HEAVY_CANDIDATE,BOUND_MATTER_ROW_ALLOWED,M3 = 36 * (a^2 + b^2 + c^2)
QP093A-0178,THREE_BODY_COLOR,TRIAD_ALLOWED,3,False,bound_composite_rows,color_triad[2+12+12],OCTET_COMPOSITE,three_owner_color_closure,2+12+12,3,negative,10512,yes,BOUND_COLOR_CLOSED_HEAVY_CANDIDATE,BOUND_MATTER_ROW_ALLOWED,M3 = 36 * (a^2 + b^2 + c^2)
QP093A-0179,THREE_BODY_COLOR,TRIAD_SURFACE_REJECTED,3,False,bound_composite_rows,color_triad[3+3+3],GROUND_BARYON_3BODY,three_owner_color_closure,3+3+3,0,neutral,972,no,REJECTED_FAKE_CLOSURE,REJECTED_NEGATIVE_SURFACE,M3 = 36 * (a^2 + b^2 + c^2)
QP093A-0180,THREE_BODY_COLOR,TRIAD_ALLOWED,3,False,bound_composite_rows,color_triad[3+3+4],OCTET_COMPOSITE,three_owner_color_closure,3+3+4,3,positive,1224,yes,BOUND_COLOR_CLOSED_HEAVY_CANDIDATE,BOUND_MATTER_ROW_ALLOWED,M3 = 36 * (a^2 + b^2 + c^2)
QP093A-0181,THREE_BODY_COLOR,TRIAD_SURFACE_REJECTED,3,False,bound_composite_rows,color_triad[3+3+6],GROUND_BARYON_3BODY,three_owner_color_closure,3+3+6,0,neutral,1944,no,REJECTED_FAKE_CLOSURE,REJECTED_NEGATIVE_SURFACE,M3 = 36 * (a^2 + b^2 + c^2)
QP093A-0182,THREE_BODY_COLOR,TRIAD_ALLOWED,3,False,bound_composite_rows,color_triad[3+3+8],OCTET_COMPOSITE,three_owner_color_closure,3+3+8,3,positive,2952,yes,BOUND_COLOR_CLOSED_HEAVY_CANDIDATE,BOUND_MATTER_ROW_ALLOWED,M3 = 36 * (a^2 + b^2 + c^2)
QP093A-0183,THREE_BODY_COLOR,TRIAD_SURFACE_REJECTED,3,False,bound_composite_rows,color_triad[3+3+9],GROUND_BARYON_3BODY,three_owner_color_closure,3+3+9,0,neutral,3564,no,REJECTED_FAKE_CLOSURE,REJECTED_NEGATIVE_SURFACE,M3 = 36 * (a^2 + b^2 + c^2)
QP093A-0184,THREE_BODY_COLOR,TRIAD_SURFACE_REJECTED,3,False,bound_composite_rows,color_triad[3+3+12],GROUND_BARYON_3BODY,three_owner_color_closure,3+3+12,0,neutral,5832,no,REJECTED_FAKE_CLOSURE,REJECTED_NEGATIVE_SURFACE,M3 = 36 * (a^2 + b^2 + c^2)
QP093A-0185,THREE_BODY_COLOR,TRIAD_ALLOWED,3,False,bound_composite_rows,color_triad[3+4+4],OCTET_COMPOSITE,three_owner_color_closure,3+4+4,3,neutral,1476,yes,BOUND_COLOR_CLOSED_HEAVY_CANDIDATE,BOUND_MATTER_ROW_ALLOWED,M3 = 36 * (a^2 + b^2 + c^2)
QP093A-0186,THREE_BODY_COLOR,TRIAD_ALLOWED,3,False,bound_composite_rows,color_triad[3+4+6],OCTET_COMPOSITE,three_owner_color_closure,3+4+6,3,negative,2196,yes,BOUND_COLOR_CLOSED_HEAVY_CANDIDATE,BOUND_MATTER_ROW_ALLOWED,M3 = 36 * (a^2 + b^2 + c^2)
QP093A-0187,THREE_BODY_COLOR,TRIAD_ALLOWED,3,False,bound_composite_rows,color_triad[3+4+8],GROUND_BARYON_3BODY,three_owner_color_closure,3+4+8,0,positive,3204,yes,BOUND_COLOR_CLOSED_STABLE_CANDIDATE,BOUND_MATTER_ROW_ALLOWED,M3 = 36 * (a^2 + b^2 + c^2)
QP093A-0188,THREE_BODY_COLOR,TRIAD_ALLOWED,3,False,bound_composite_rows,color_triad[3+4+9],OCTET_COMPOSITE,three_owner_color_closure,3+4+9,3,negative,3816,yes,BOUND_COLOR_CLOSED_HEAVY_CANDIDATE,BOUND_MATTER_ROW_ALLOWED,M3 = 36 * (a^2 + b^2 + c^2)
QP093A-0189,THREE_BODY_COLOR,TRIAD_ALLOWED,3,False,bound_composite_rows,color_triad[3+4+12],OCTET_COMPOSITE,three_owner_color_closure,3+4+12,3,negative,6084,yes,BOUND_COLOR_CLOSED_HEAVY_CANDIDATE,BOUND_MATTER_ROW_ALLOWED,M3 = 36 * (a^2 + b^2 + c^2)
QP093A-0190,THREE_BODY_COLOR,TRIAD_ALLOWED,3,False,bound_composite_rows,color_triad[3+6+6],GROUND_BARYON_3BODY,three_owner_color_closure,3+6+6,0,negative,2916,yes,BOUND_COLOR_CLOSED_STABLE_CANDIDATE,BOUND_MATTER_ROW_ALLOWED,M3 = 36 * (a^2 + b^2 + c^2)
QP093A-0191,THREE_BODY_COLOR,TRIAD_ALLOWED,3,False,bound_composite_rows,color_triad[3+6+8],OCTET_COMPOSITE,three_owner_color_closure,3+6+8,3,negative,3924,yes,BOUND_COLOR_CLOSED_HEAVY_CANDIDATE,BOUND_MATTER_ROW_ALLOWED,M3 = 36 * (a^2 + b^2 + c^2)
QP093A-0192,THREE_BODY_COLOR,TRIAD_ALLOWED,3,False,bound_composite_rows,color_triad[3+6+9],GROUND_BARYON_3BODY,three_owner_color_closure,3+6+9,0,negative,4536,yes,BOUND_COLOR_CLOSED_HEAVY_CANDIDATE,BOUND_MATTER_ROW_ALLOWED,M3 = 36 * (a^2 + b^2 + c^2)
QP093A-0193,THREE_BODY_COLOR,TRIAD_ALLOWED,3,False,bound_composite_rows,color_triad[3+6+12],GROUND_BARYON_3BODY,three_owner_color_closure,3+6+12,0,negative,6804,yes,BOUND_COLOR_CLOSED_HEAVY_CANDIDATE,BOUND_MATTER_ROW_ALLOWED,M3 = 36 * (a^2 + b^2 + c^2)
QP093A-0194,THREE_BODY_COLOR,TRIAD_ALLOWED,3,False,bound_composite_rows,color_triad[3+8+8],OCTET_COMPOSITE,three_owner_color_closure,3+8+8,3,negative,4932,yes,BOUND_COLOR_CLOSED_HEAVY_CANDIDATE,BOUND_MATTER_ROW_ALLOWED,M3 = 36 * (a^2 + b^2 + c^2)
QP093A-0195,THREE_BODY_COLOR,TRIAD_ALLOWED,3,False,bound_composite_rows,color_triad[3+8+9],OCTET_COMPOSITE,three_owner_color_closure,3+8+9,3,negative,5544,yes,BOUND_COLOR_CLOSED_HEAVY_CANDIDATE,BOUND_MATTER_ROW_ALLOWED,M3 = 36 * (a^2 + b^2 + c^2)
QP093A-0196,THREE_BODY_COLOR,TRIAD_ALLOWED,3,False,bound_composite_rows,color_triad[3+8+12],OCTET_COMPOSITE,three_owner_color_closure,3+8+12,3,negative,7812,yes,BOUND_COLOR_CLOSED_HEAVY_CANDIDATE,BOUND_MATTER_ROW_ALLOWED,M3 = 36 * (a^2 + b^2 + c^2)
QP093A-0197,THREE_BODY_COLOR,TRIAD_ALLOWED,3,False,bound_composite_rows,color_triad[3+9+9],GROUND_BARYON_3BODY,three_owner_color_closure,3+9+9,0,negative,6156,yes,BOUND_COLOR_CLOSED_HEAVY_CANDIDATE,BOUND_MATTER_ROW_ALLOWED,M3 = 36 * (a^2 + b^2 + c^2)
QP093A-0198,THREE_BODY_COLOR,TRIAD_ALLOWED,3,False,bound_composite_rows,color_triad[3+9+12],GROUND_BARYON_3BODY,three_owner_color_closure,3+9+12,0,negative,8424,yes,BOUND_COLOR_CLOSED_HEAVY_CANDIDATE,BOUND_MATTER_ROW_ALLOWED,M3 = 36 * (a^2 + b^2 + c^2)
QP093A-0199,THREE_BODY_COLOR,TRIAD_ALLOWED,3,False,bound_composite_rows,color_triad[3+12+12],GROUND_BARYON_3BODY,three_owner_color_closure,3+12+12,0,negative,10692,yes,BOUND_COLOR_CLOSED_HEAVY_CANDIDATE,BOUND_MATTER_ROW_ALLOWED,M3 = 36 * (a^2 + b^2 + c^2)
QP093A-0200,THREE_BODY_COLOR,TRIAD_ALLOWED,3,False,bound_composite_rows,color_triad[4+4+4],GROUND_BARYON_3BODY,three_owner_color_closure,4+4+4,0,positive,1728,yes,BOUND_COLOR_CLOSED_STABLE_CANDIDATE,BOUND_MATTER_ROW_ALLOWED,M3 = 36 * (a^2 + b^2 + c^2)
QP093A-0201,THREE_BODY_COLOR,TRIAD_ALLOWED,3,False,bound_composite_rows,color_triad[4+4+6],OCTET_COMPOSITE,three_owner_color_closure,4+4+6,3,neutral,2448,yes,BOUND_COLOR_CLOSED_HEAVY_CANDIDATE,BOUND_MATTER_ROW_ALLOWED,M3 = 36 * (a^2 + b^2 + c^2)
QP093A-0202,THREE_BODY_COLOR,TRIAD_ALLOWED,3,False,bound_composite_rows,color_triad[4+4+8],OCTET_COMPOSITE,three_owner_color_closure,4+4+8,3,positive,3456,yes,BOUND_COLOR_CLOSED_HEAVY_CANDIDATE,BOUND_MATTER_ROW_ALLOWED,M3 = 36 * (a^2 + b^2 + c^2)
QP093A-0203,THREE_BODY_COLOR,TRIAD_ALLOWED,3,False,bound_composite_rows,color_triad[4+4+9],OCTET_COMPOSITE,three_owner_color_closure,4+4+9,3,neutral,4068,yes,BOUND_COLOR_CLOSED_HEAVY_CANDIDATE,BOUND_MATTER_ROW_ALLOWED,M3 = 36 * (a^2 + b^2 + c^2)
QP093A-0204,THREE_BODY_COLOR,TRIAD_ALLOWED,3,False,bound_composite_rows,color_triad[4+4+12],OCTET_COMPOSITE,three_owner_color_closure,4+4+12,3,neutral,6336,yes,BOUND_COLOR_CLOSED_HEAVY_CANDIDATE,BOUND_MATTER_ROW_ALLOWED,M3 = 36 * (a^2 + b^2 + c^2)
QP093A-0205,THREE_BODY_COLOR,TRIAD_ALLOWED,3,False,bound_composite_rows,color_triad[4+6+6],OCTET_COMPOSITE,three_owner_color_closure,4+6+6,3,negative,3168,yes,BOUND_COLOR_CLOSED_HEAVY_CANDIDATE,BOUND_MATTER_ROW_ALLOWED,M3 = 36 * (a^2 + b^2 + c^2)
QP093A-0206,THREE_BODY_COLOR,TRIAD_SURFACE_REJECTED,3,False,bound_composite_rows,color_triad[4+6+8],GROUND_BARYON_3BODY,three_owner_color_closure,4+6+8,0,neutral,4176,no,REJECTED_FAKE_CLOSURE,REJECTED_NEGATIVE_SURFACE,M3 = 36 * (a^2 + b^2 + c^2)
QP093A-0207,THREE_BODY_COLOR,TRIAD_ALLOWED,3,False,bound_composite_rows,color_triad[4+6+9],OCTET_COMPOSITE,three_owner_color_closure,4+6+9,3,negative,4788,yes,BOUND_COLOR_CLOSED_HEAVY_CANDIDATE,BOUND_MATTER_ROW_ALLOWED,M3 = 36 * (a^2 + b^2 + c^2)
QP093A-0208,THREE_BODY_COLOR,TRIAD_ALLOWED,3,False,bound_composite_rows,color_triad[4+6+12],OCTET_COMPOSITE,three_owner_color_closure,4+6+12,3,negative,7056,yes,BOUND_COLOR_CLOSED_HEAVY_CANDIDATE,BOUND_MATTER_ROW_ALLOWED,M3 = 36 * (a^2 + b^2 + c^2)
QP093A-0209,THREE_BODY_COLOR,TRIAD_ALLOWED,3,False,bound_composite_rows,color_triad[4+8+8],OCTET_COMPOSITE,three_owner_color_closure,4+8+8,3,negative,5184,yes,BOUND_COLOR_CLOSED_HEAVY_CANDIDATE,BOUND_MATTER_ROW_ALLOWED,M3 = 36 * (a^2 + b^2 + c^2)
QP093A-0210,THREE_BODY_COLOR,TRIAD_ALLOWED,3,False,bound_composite_rows,color_triad[4+8+9],GROUND_BARYON_3BODY,three_owner_color_closure,4+8+9,0,negative,5796,yes,BOUND_COLOR_CLOSED_HEAVY_CANDIDATE,BOUND_MATTER_ROW_ALLOWED,M3 = 36 * (a^2 + b^2 + c^2)
QP093A-0211,THREE_BODY_COLOR,TRIAD_ALLOWED,3,False,bound_composite_rows,color_triad[4+8+12],GROUND_BARYON_3BODY,three_owner_color_closure,4+8+12,0,negative,8064,yes,BOUND_COLOR_CLOSED_HEAVY_CANDIDATE,BOUND_MATTER_ROW_ALLOWED,M3 = 36 * (a^2 + b^2 + c^2)
QP093A-0212,THREE_BODY_COLOR,TRIAD_ALLOWED,3,False,bound_composite_rows,color_triad[4+9+9],OCTET_COMPOSITE,three_owner_color_closure,4+9+9,3,negative,6408,yes,BOUND_COLOR_CLOSED_HEAVY_CANDIDATE,BOUND_MATTER_ROW_ALLOWED,M3 = 36 * (a^2 + b^2 + c^2)
QP093A-0213,THREE_BODY_COLOR,TRIAD_ALLOWED,3,False,bound_composite_rows,color_triad[4+9+12],OCTET_COMPOSITE,three_owner_color_closure,4+9+12,3,negative,8676,yes,BOUND_COLOR_CLOSED_HEAVY_CANDIDATE,BOUND_MATTER_ROW_ALLOWED,M3 = 36 * (a^2 + b^2 + c^2)
QP093A-0214,THREE_BODY_COLOR,TRIAD_ALLOWED,3,False,bound_composite_rows,color_triad[4+12+12],OCTET_COMPOSITE,three_owner_color_closure,4+12+12,3,negative,10944,yes,BOUND_COLOR_CLOSED_HEAVY_CANDIDATE,BOUND_MATTER_ROW_ALLOWED,M3 = 36 * (a^2 + b^2 + c^2)
QP093A-0215,THREE_BODY_COLOR,TRIAD_SURFACE_REJECTED,3,False,bound_composite_rows,color_triad[6+6+6],GROUND_BARYON_3BODY,three_owner_color_closure,6+6+6,0,neutral,3888,no,REJECTED_FAKE_CLOSURE,REJECTED_NEGATIVE_SURFACE,M3 = 36 * (a^2 + b^2 + c^2)
QP093A-0216,THREE_BODY_COLOR,TRIAD_ALLOWED,3,False,bound_composite_rows,color_triad[6+6+8],OCTET_COMPOSITE,three_owner_color_closure,6+6+8,3,positive,4896,yes,BOUND_COLOR_CLOSED_HEAVY_CANDIDATE,BOUND_MATTER_ROW_ALLOWED,M3 = 36 * (a^2 + b^2 + c^2)
QP093A-0217,THREE_BODY_COLOR,TRIAD_SURFACE_REJECTED,3,False,bound_composite_rows,color_triad[6+6+9],GROUND_BARYON_3BODY,three_owner_color_closure,6+6+9,0,neutral,5508,no,REJECTED_FAKE_CLOSURE,REJECTED_NEGATIVE_SURFACE,M3 = 36 * (a^2 + b^2 + c^2)
QP093A-0218,THREE_BODY_COLOR,TRIAD_SURFACE_REJECTED,3,False,bound_composite_rows,color_triad[6+6+12],GROUND_BARYON_3BODY,three_owner_color_closure,6+6+12,0,neutral,7776,no,REJECTED_FAKE_CLOSURE,REJECTED_NEGATIVE_SURFACE,M3 = 36 * (a^2 + b^2 + c^2)
QP093A-0219,THREE_BODY_COLOR,TRIAD_ALLOWED,3,False,bound_composite_rows,color_triad[6+8+8],OCTET_COMPOSITE,three_owner_color_closure,6+8+8,3,neutral,5904,yes,BOUND_COLOR_CLOSED_HEAVY_CANDIDATE,BOUND_MATTER_ROW_ALLOWED,M3 = 36 * (a^2 + b^2 + c^2)
QP093A-0220,THREE_BODY_COLOR,TRIAD_ALLOWED,3,False,bound_composite_rows,color_triad[6+8+9],OCTET_COMPOSITE,three_owner_color_closure,6+8+9,3,negative,6516,yes,BOUND_COLOR_CLOSED_HEAVY_CANDIDATE,BOUND_MATTER_ROW_ALLOWED,M3 = 36 * (a^2 + b^2 + c^2)
QP093A-0221,THREE_BODY_COLOR,TRIAD_ALLOWED,3,False,bound_composite_rows,color_triad[6+8+12],OCTET_COMPOSITE,three_owner_color_closure,6+8+12,3,negative,8784,yes,BOUND_COLOR_CLOSED_HEAVY_CANDIDATE,BOUND_MATTER_ROW_ALLOWED,M3 = 36 * (a^2 + b^2 + c^2)
QP093A-0222,THREE_BODY_COLOR,TRIAD_ALLOWED,3,False,bound_composite_rows,color_triad[6+9+9],GROUND_BARYON_3BODY,three_owner_color_closure,6+9+9,0,negative,7128,yes,BOUND_COLOR_CLOSED_HEAVY_CANDIDATE,BOUND_MATTER_ROW_ALLOWED,M3 = 36 * (a^2 + b^2 + c^2)
QP093A-0223,THREE_BODY_COLOR,TRIAD_ALLOWED,3,False,bound_composite_rows,color_triad[6+9+12],GROUND_BARYON_3BODY,three_owner_color_closure,6+9+12,0,negative,9396,yes,BOUND_COLOR_CLOSED_HEAVY_CANDIDATE,BOUND_MATTER_ROW_ALLOWED,M3 = 36 * (a^2 + b^2 + c^2)
QP093A-0224,THREE_BODY_COLOR,TRIAD_ALLOWED,3,False,bound_composite_rows,color_triad[6+12+12],GROUND_BARYON_3BODY,three_owner_color_closure,6+12+12,0,negative,11664,yes,BOUND_COLOR_CLOSED_HEAVY_CANDIDATE,BOUND_MATTER_ROW_ALLOWED,M3 = 36 * (a^2 + b^2 + c^2)
QP093A-0225,THREE_BODY_COLOR,TRIAD_ALLOWED,3,False,bound_composite_rows,color_triad[8+8+8],GROUND_BARYON_3BODY,three_owner_color_closure,8+8+8,0,positive,6912,yes,BOUND_COLOR_CLOSED_STABLE_CANDIDATE,BOUND_MATTER_ROW_ALLOWED,M3 = 36 * (a^2 + b^2 + c^2)
QP093A-0226,THREE_BODY_COLOR,TRIAD_ALLOWED,3,False,bound_composite_rows,color_triad[8+8+9],OCTET_COMPOSITE,three_owner_color_closure,8+8+9,3,neutral,7524,yes,BOUND_COLOR_CLOSED_HEAVY_CANDIDATE,BOUND_MATTER_ROW_ALLOWED,M3 = 36 * (a^2 + b^2 + c^2)
QP093A-0227,THREE_BODY_COLOR,TRIAD_ALLOWED,3,False,bound_composite_rows,color_triad[8+8+12],OCTET_COMPOSITE,three_owner_color_closure,8+8+12,3,neutral,9792,yes,BOUND_COLOR_CLOSED_HEAVY_CANDIDATE,BOUND_MATTER_ROW_ALLOWED,M3 = 36 * (a^2 + b^2 + c^2)
QP093A-0228,THREE_BODY_COLOR,TRIAD_ALLOWED,3,False,bound_composite_rows,color_triad[8+9+9],OCTET_COMPOSITE,three_owner_color_closure,8+9+9,3,negative,8136,yes,BOUND_COLOR_CLOSED_HEAVY_CANDIDATE,BOUND_MATTER_ROW_ALLOWED,M3 = 36 * (a^2 + b^2 + c^2)
QP093A-0229,THREE_BODY_COLOR,TRIAD_ALLOWED,3,False,bound_composite_rows,color_triad[8+9+12],OCTET_COMPOSITE,three_owner_color_closure,8+9+12,3,negative,10404,yes,BOUND_COLOR_CLOSED_HEAVY_CANDIDATE,BOUND_MATTER_ROW_ALLOWED,M3 = 36 * (a^2 + b^2 + c^2)
QP093A-0230,THREE_BODY_COLOR,TRIAD_ALLOWED,3,False,bound_composite_rows,color_triad[8+12+12],OCTET_COMPOSITE,three_owner_color_closure,8+12+12,3,negative,12672,yes,BOUND_COLOR_CLOSED_HEAVY_CANDIDATE,BOUND_MATTER_ROW_ALLOWED,M3 = 36 * (a^2 + b^2 + c^2)
QP093A-0231,THREE_BODY_COLOR,TRIAD_SURFACE_REJECTED,3,False,bound_composite_rows,color_triad[9+9+9],GROUND_BARYON_3BODY,three_owner_color_closure,9+9+9,0,neutral,8748,no,REJECTED_FAKE_CLOSURE,REJECTED_NEGATIVE_SURFACE,M3 = 36 * (a^2 + b^2 + c^2)
QP093A-0232,THREE_BODY_COLOR,TRIAD_SURFACE_REJECTED,3,False,bound_composite_rows,color_triad[9+9+12],GROUND_BARYON_3BODY,three_owner_color_closure,9+9+12,0,neutral,11016,no,REJECTED_FAKE_CLOSURE,REJECTED_NEGATIVE_SURFACE,M3 = 36 * (a^2 + b^2 + c^2)
QP093A-0233,THREE_BODY_COLOR,TRIAD_ALLOWED,3,False,bound_composite_rows,color_triad[9+12+12],GROUND_BARYON_3BODY,three_owner_color_closure,9+12+12,0,negative,13284,yes,BOUND_COLOR_CLOSED_HEAVY_CANDIDATE,BOUND_MATTER_ROW_ALLOWED,M3 = 36 * (a^2 + b^2 + c^2)
QP093A-0234,THREE_BODY_COLOR,TRIAD_SURFACE_REJECTED,3,False,bound_composite_rows,color_triad[12+12+12],GROUND_BARYON_3BODY,three_owner_color_closure,12+12+12,0,neutral,15552,no,REJECTED_FAKE_CLOSURE,REJECTED_NEGATIVE_SURFACE,M3 = 36 * (a^2 + b^2 + c^2)
QP093A-0235,TWO_BODY_PAIR,PAIR_ALLOWED,2,False,bound_composite_rows,pair_write[1|anti1],BOUND_COLOR_PAIR,two_owner_pair_closure,1+1,1,neutral,12,yes,BOUND_PAIR_NEUTRAL_CANDIDATE,BOUND_COMPOSITE_ROW_ALLOWED,M2 = 12*a*b + 3*abs(a-b)
